"","County","Date","Positive","Negative","Recovered","Total_Deaths","Number_Tested","Current_Infections","Population","New_Cases_Today","Recovered_Since_Yesterday","New_Deaths_Today","New_Tests_Dashboard","Cases_Population","Tested_Population","New_Cases_Today_10k_Pop","Active_Cases_10k_Pop","Pct_Positive_Cumulative","Pct_Positive_New_to_Dashboard","Closed","Pct_Deaths_vs_Recoveries","Pct_Recoveries_vs_Deaths"
"3811","Lawrence",2020-07-30,173,2097,146,9,2270,18,16669,4,5,0,22,1.03785470034195,13.6180934669146,2.39966404703342,10.7984882116504,7.62114537444934,18.1818181818182,155,5.80645161290323,94.1935483870968
"3812","Lee",2020-07-30,879,2676,857,6,3555,16,9398,1,2,0,11,9.35305384124282,37.8271972760162,1.06405618216642,17.0248989146627,24.7257383966245,9.09090909090909,863,0.695249130938586,99.3047508690614
"3813","Lincoln",2020-07-30,1161,2445,1113,11,3606,37,13695,6,38,0,27,8.47754654983571,26.3307776560789,4.38116100766703,27.01715954728,32.1963394342762,22.2222222222222,1124,0.97864768683274,99.0213523131673
"3814","Little River",2020-07-30,145,1162,73,1,1307,71,12417,7,5,0,21,1.16775388580172,10.5258919223645,5.63743255214625,57.179673028912,11.0941086457536,33.3333333333333,74,1.35135135135135,98.6486486486486
"3815","Logan",2020-07-30,134,3111,112,0,3245,22,21757,4,1,0,34,0.615893735349543,14.9147400836512,1.83848876223744,10.1116881923059,4.12942989214176,11.7647058823529,112,0,100
"3816","Lonoke",2020-07-30,393,7134,291,2,7527,100,72206,10,5,0,85,0.544276098939146,10.4243414674681,1.38492646040495,13.8492646040495,5.22120366679952,11.7647058823529,293,0.68259385665529,99.3174061433447
"3817","Madison",2020-07-30,253,2387,235,1,2640,17,16078,7,2,0,28,1.57357880333375,14.8463739271054,4.35377534519219,10.5734544097525,9.58333333333333,25,236,0.423728813559322,99.5762711864407
"3818","Marion",2020-07-30,22,1201,17,0,1223,5,16438,1,0,0,25,0.133836233118384,7.30624163523543,0.608346514174474,3.04173257087237,1.7988552739166,4,17,0,100
"3819","Miller",2020-07-30,442,3631,373,4,4073,65,43759,4,14,0,33,1.01007792682648,8.29772161155419,0.914097671336182,14.854087159213,10.8519518782224,12.1212121212121,377,1.06100795755968,98.9389920424403
"3820","Missing County",2020-07-30,1584,61766,1047,0,63350,537,NA,39,45,0,437,NA,NA,NA,NA,2.50039463299132,8.92448512585812,1047,0,100
"3821","Mississippi",2020-07-30,648,5879,470,8,6527,170,42831,23,24,0,112,1.5129228829586,13.7260395507927,5.36994233148888,39.6908781023091,9.92799142025433,20.5357142857143,478,1.67364016736402,98.326359832636
"3822","Monroe",2020-07-30,48,1153,33,0,1201,15,7249,0,2,0,16,0.662160297972134,15.905642157539,0,20.6925093116292,3.99666944213156,0,33,0,100
"3823","Montgomery",2020-07-30,24,815,19,0,839,5,8993,0,0,0,1,0.266874235516513,9.06260424774825,0,5.55987990659402,2.86054827175209,0,19,0,100
"3824","Nevada",2020-07-30,128,1488,112,9,1616,7,8440,0,-1,1,9,1.51658767772512,17.6303317535545,0,8.29383886255924,7.92079207920792,0,121,7.43801652892562,92.5619834710744
"3825","Newton",2020-07-30,89,763,18,3,852,68,7848,-1,0,3,8,1.13404689092762,9.72222222222222,-1.27420998980632,86.6462793068298,10.4460093896714,0,21,14.2857142857143,85.7142857142857
"3826","Ouachita",2020-07-30,74,2678,53,1,2752,20,24106,2,3,0,83,0.306977515971128,11.4162449182776,0.829668962084128,8.29668962084128,2.68895348837209,2.40963855421687,54,1.85185185185185,98.1481481481482
"3827","Perry",2020-07-30,48,1322,43,0,1370,5,10322,2,1,0,18,0.465026157721372,12.8075954272428,1.93760899050572,4.84402247626429,3.5036496350365,11.1111111111111,43,0,100
"3828","Phillips",2020-07-30,265,3390,216,6,3655,43,19034,5,3,0,17,1.39224545550068,19.2024797730377,2.62687821792582,22.591152674162,7.25034199726402,29.4117647058824,222,2.7027027027027,97.2972972972973
"3829","Pike",2020-07-30,69,2563,47,1,2632,21,10808,4,0,0,50,0.638415988156921,24.3523316062176,3.70096225018505,19.4300518134715,2.62158054711246,8,48,2.08333333333333,97.9166666666667
"3830","Poinsett",2020-07-30,141,2401,102,3,2542,36,24054,8,6,0,57,0.586181092541781,10.5678889166043,3.32585017044982,14.9663257670242,5.54681353265146,14.0350877192982,105,2.85714285714286,97.1428571428571
"3831","Polk",2020-07-30,125,2047,107,0,2172,18,20163,1,1,0,31,0.619947428458067,10.1522590884293,0.495957942766453,8.92724296979616,5.75506445672192,3.2258064516129,107,0,100
"3832","Pope",2020-07-30,1150,9260,901,8,10410,241,63644,31,28,0,133,1.80692602601973,14.5496826095154,4.87084407014015,37.8668845452831,11.0470701248799,23.3082706766917,909,0.88008800880088,99.1199119911991
"3833","Prairie",2020-07-30,57,905,49,0,962,8,8244,0,0,0,12,0.691411935953421,10.9776807375061,0,9.70402717127608,5.92515592515593,0,49,0,100
"3834","Pulaski",2020-07-30,4654,57961,3865,76,62615,713,393463,79,78,1,953,1.18283040590856,14.7309912240795,2.00781267870168,18.1211448090418,7.43272378822966,8.28961175236097,3941,1.92844455721898,98.071555442781
"3835","Randolph",2020-07-30,155,2563,114,2,2718,39,17603,3,2,0,33,0.880531727546441,15.440549906266,1.7042549565415,22.1553144350395,5.70272259013981,9.09090909090909,116,1.72413793103448,98.2758620689655
"3836","Saline",2020-07-30,827,14024,661,4,14851,162,118009,18,21,0,233,0.700794007236736,12.5846333754205,1.5253073918091,13.7277665262819,5.56864857585348,7.72532188841202,665,0.601503759398496,99.3984962406015
"3837","Scott",2020-07-30,35,877,27,0,912,8,10442,1,1,0,17,0.335184830492243,8.73395901168359,0.957670944263551,7.66136755410841,3.83771929824561,5.88235294117647,27,0,100
"3838","Searcy",2020-07-30,25,1029,22,0,1054,3,7923,0,2,0,6,0.315537044048971,13.3030417771046,0,3.78644452858766,2.3719165085389,0,22,0,100
"3839","Sebastian",2020-07-30,1601,18508,1196,14,20109,391,127461,58,30,1,566,1.256070484305,15.7765904865018,4.55041149841912,30.6760499289979,7.96160922969815,10.2473498233216,1210,1.15702479338843,98.8429752066116
"3840","Sevier",2020-07-30,927,4337,867,10,5264,50,17193,9,14,0,39,5.39172919211307,25.2253824230792,5.23468853603211,29.0816029779561,17.6101823708207,23.0769230769231,877,1.14025085518814,98.8597491448119
"3841","Sharp",2020-07-30,97,1493,74,5,1590,18,17043,3,2,0,22,0.569148624068533,9.32934342545327,1.76025347650062,10.5615208590037,6.10062893081761,13.6363636363636,79,6.32911392405063,93.6708860759494
"3842","St. Francis",2020-07-30,1104,6012,963,3,7116,138,26294,18,6,0,142,4.19867650414543,27.0632083365026,6.8456682132806,52.4834563018179,15.5143338954469,12.6760563380282,966,0.31055900621118,99.6894409937888
"3843","Stone",2020-07-30,50,1559,36,1,1609,13,12446,5,0,0,41,0.401735497348546,12.9278483046762,4.01735497348546,10.4451229310622,3.10752019888129,12.1951219512195,37,2.7027027027027,97.2972972972973
"3844","Union",2020-07-30,396,3980,328,16,4376,52,39732,17,8,0,140,0.996677740863787,11.0137924091412,4.27866706936474,13.0876875062922,9.04936014625229,12.1428571428571,344,4.65116279069767,95.3488372093023
"3845","Van Buren",2020-07-30,50,1459,39,2,1509,9,16684,1,0,0,21,0.299688324142891,9.04459362263246,0.599376648285783,5.39438983457204,3.31345261762757,4.76190476190476,41,4.8780487804878,95.1219512195122
"3846","Washington",2020-07-30,5855,21713,5346,43,27568,466,228529,43,77,0,207,2.56203807831829,12.0632392387837,1.88159927186484,20.3912851323027,21.2383923389437,20.7729468599034,5389,0.79792169233624,99.2020783076638
"3847","White",2020-07-30,243,5717,181,2,5960,60,78804,2,1,0,97,0.308359981726816,7.5630678645754,0.25379422364347,7.6138267093041,4.07718120805369,2.06185567010309,183,1.09289617486339,98.9071038251366
"3848","Woodruff",2020-07-30,17,969,17,0,986,0,6660,0,0,0,11,0.255255255255255,14.8048048048048,0,0,1.72413793103448,0,17,0,100
"3849","Yell",2020-07-30,991,3598,917,14,4589,60,21757,9,12,0,36,4.55485590844326,21.092062324769,4.13659971503424,27.5773314335616,21.5951187622576,25,931,1.50375939849624,98.4962406015038
"3850","Arkansas",2020-07-29,181,2321,123,1,2502,57,18124,9,11,0,43,0.998675789009049,13.8048995806665,4.96579121606709,31.4500110350916,7.23421262989608,20.9302325581395,124,0.806451612903226,99.1935483870968
"3851","Arkansas (All counties)",2020-07-29,40968,454637,33938,434,495605,6596,3017804,787,750,6,4734,1.35754343224411,16.4227033962444,2.60785657385304,21.8569529366387,8.26626042917243,16.624419095902,34372,1.26265564994763,98.7373443500524
"3852","Ashley",2020-07-29,197,2320,134,4,2517,59,20537,10,4,0,55,0.959244290792229,12.2559283244875,4.86926035935141,28.7286361201733,7.82677791021057,18.1818181818182,138,2.89855072463768,97.1014492753623
"3853","Baxter",2020-07-29,56,3084,44,0,3140,12,41219,0,1,0,15,0.135859676362842,7.61784613891652,0,2.91127877920376,1.78343949044586,0,44,0,100
"3854","Benton",2020-07-29,4355,49564,3926,35,53919,394,258980,34,52,0,430,1.68159703452004,20.8197544211908,1.31284269055526,15.2135300023168,8.07693021013001,7.90697674418605,3961,0.883615248674577,99.1163847513254
"3855","Boone",2020-07-29,130,3539,82,1,3669,47,37288,4,4,0,43,0.348637631409569,9.8396266895516,1.0727311735679,12.6045912894229,3.54319978195694,9.30232558139535,83,1.20481927710843,98.7951807228916
"3856","Bradley",2020-07-29,123,1635,96,3,1758,24,10948,1,2,0,4,1.12349287541103,16.0577274388016,0.913408841797589,21.9218122031421,6.99658703071672,25,99,3.03030303030303,96.969696969697
"3857","Calhoun",2020-07-29,10,471,7,0,481,3,5202,0,1,0,2,0.192233756247597,9.24644367550942,0,5.76701268742791,2.07900207900208,0,7,0,0
"3858","Carroll",2020-07-29,331,3773,264,6,4104,61,27887,3,5,0,37,1.18693297952451,14.7165345860078,1.07577007207659,21.8739914655574,8.06530214424951,8.10810810810811,270,2.22222222222222,97.7777777777778
"3859","Chicot",2020-07-29,483,2437,252,4,2920,227,10826,152,10,0,645,4.46148161832625,26.972104193608,140.402734158507,209.68039903935,16.541095890411,23.5658914728682,256,1.5625,98.4375
"3860","Clark",2020-07-29,148,2473,111,0,2621,37,22385,3,6,0,22,0.661157024793388,11.7087335269153,1.34018315836498,16.5289256198347,5.64669973292636,13.6363636363636,111,0,100
"3861","Clay",2020-07-29,104,2116,89,4,2220,11,15061,1,1,0,13,0.690525197530044,14.7400571011221,0.663966536086581,7.30363189695239,4.68468468468468,7.69230769230769,93,4.3010752688172,95.6989247311828
"3862","Cleburne",2020-07-29,175,2966,152,5,3141,18,25230,0,0,0,16,0.693618707887436,12.4494649227111,0,7.13436385255648,5.57147405284941,0,157,3.18471337579618,96.8152866242038
"3863","Cleveland",2020-07-29,63,1038,47,1,1101,15,8226,1,4,0,7,0.765864332603939,13.3843909555069,1.2156576707999,18.2348650619985,5.72207084468665,14.2857142857143,48,2.08333333333333,97.9166666666667
"3864","Columbia",2020-07-29,172,2227,134,6,2399,32,23892,3,4,0,13,0.719906244768123,10.0410179139461,1.25565042692115,13.3936045538255,7.16965402250938,23.0769230769231,140,4.28571428571429,95.7142857142857
"3865","Conway",2020-07-29,129,2635,111,3,2764,15,20906,5,3,0,31,0.617047737491629,13.2210848560222,2.39165789725438,7.17497369176313,4.6671490593343,16.1290322580645,114,2.63157894736842,97.3684210526316
"3866","Craighead",2020-07-29,1031,15322,827,11,16353,193,105701,25,42,0,152,0.975392853426174,15.4709983822291,2.3651621082109,18.2590514753881,6.3046535803828,16.4473684210526,838,1.3126491646778,98.6873508353222
"3867","Crawford",2020-07-29,487,7270,368,3,7757,116,62472,14,24,0,131,0.77954923805865,12.4167627096939,2.24100396977846,18.5683186067358,6.27820033518113,10.6870229007634,371,0.808625336927224,99.1913746630728
"3868","Crittenden",2020-07-29,1127,7542,1005,17,8669,105,49013,14,24,0,33,2.29938995776631,17.6871442270418,2.85638504070349,21.4228878052762,13.000346060676,42.4242424242424,1022,1.66340508806262,98.3365949119374
"3869","Cross",2020-07-29,156,1979,124,1,2135,31,16998,1,6,0,16,0.91775503000353,12.5603012119073,0.588304506412519,18.2374396987881,7.30679156908665,6.25,125,0.8,99.2
"3870","Dallas",2020-07-29,51,739,22,0,790,29,7432,2,6,0,11,0.686221743810549,10.6297093649085,2.69106566200215,39.0204520990312,6.45569620253165,18.1818181818182,22,0,100
"3871","Desha",2020-07-29,136,1548,101,2,1684,33,11887,3,5,0,23,1.14410700765542,14.1667367712627,2.52376545806343,27.7614200386977,8.07600950118765,13.0434782608696,103,1.94174757281553,98.0582524271845
"3872","Drew",2020-07-29,149,2585,113,2,2734,34,18502,3,6,0,42,0.805318343962815,14.7767808885526,1.62144633012647,18.3763917414334,5.44989027066569,7.14285714285714,115,1.73913043478261,98.2608695652174
"3873","Faulkner",2020-07-29,1138,15599,944,4,16737,190,122416,18,21,0,269,0.929617043523722,13.6722323879231,1.47039602666318,15.5208469481114,6.79930692477744,6.69144981412639,948,0.421940928270042,99.57805907173
"3874","Franklin",2020-07-29,96,2396,44,2,2492,50,17780,11,1,0,67,0.539932508436445,14.0157480314961,6.1867266591676,28.1214848143982,3.85232744783307,16.4179104477612,46,4.34782608695652,95.6521739130435
"3875","Fulton",2020-07-29,26,1178,21,0,1204,5,12139,0,1,0,14,0.214185682510915,9.91844468242854,0,4.11895543290222,2.15946843853821,0,21,0,100
"3876","Garland",2020-07-29,735,11915,509,7,12650,219,98298,22,27,0,159,0.747726301654154,12.8690309060205,2.23809233148182,22.2791918452054,5.8102766798419,13.8364779874214,516,1.35658914728682,98.6434108527132
"3877","Grant",2020-07-29,122,1977,82,0,2099,40,18086,4,0,0,26,0.674554904345903,11.6056618378857,2.21165542408493,22.1165542408493,5.81229156741305,15.3846153846154,82,0,100
"3878","Greene",2020-07-29,269,5670,187,1,5939,81,44623,22,6,0,88,0.602828137955763,13.3092799677296,4.93019294982408,18.1520740425341,4.52938205085031,25,188,0.531914893617021,99.468085106383
"3879","Hempstead",2020-07-29,190,2523,132,2,2713,56,22018,10,6,0,34,0.862930329730221,12.321736760832,4.54173857752748,25.4337360341539,7.00331736085514,29.4117647058824,134,1.49253731343284,98.5074626865672
"3880","Hot Spring",2020-07-29,1419,4883,1333,7,6302,79,33520,8,12,0,45,4.23329355608592,18.8007159904535,2.38663484486874,23.5680190930788,22.5166613773405,17.7777777777778,1340,0.522388059701493,99.4776119402985
"3881","Howard",2020-07-29,282,2293,193,2,2575,87,13389,7,3,0,29,2.1062065874972,19.2322055418627,5.2281723803122,64.9787138695944,10.9514563106796,24.1379310344828,195,1.02564102564103,98.974358974359
"3882","Independence",2020-07-29,266,4092,123,0,4358,143,37264,7,11,0,54,0.713825676255904,11.6949334478317,1.87848862172606,38.3748389866896,6.10371730151446,12.962962962963,123,0,100
"3883","Izard",2020-07-29,37,1267,29,1,1304,7,13559,2,1,0,14,0.272881480935172,9.61722840917472,1.47503503208201,5.16262261228704,2.83742331288344,14.2857142857143,30,3.33333333333333,96.6666666666667
"3884","Jackson",2020-07-29,55,1680,43,1,1735,11,17225,0,-1,0,6,0.319303338171263,10.0725689404935,0,6.38606676342525,3.1700288184438,0,44,2.27272727272727,97.7272727272727
"3885","Jefferson",2020-07-29,1239,11660,960,37,12899,242,70424,17,15,1,107,1.75934340565716,18.3161990230603,2.41394978984437,34.3632852436669,9.60539576711373,15.8878504672897,997,3.7111334002006,96.2888665997994
"3886","Johnson",2020-07-29,597,2754,522,0,3351,75,26291,5,10,0,24,2.27073903617207,12.7458065497699,1.9017914875813,28.5268723137195,17.8155774395703,20.8333333333333,522,0,100
"3887","Lafayette",2020-07-29,48,503,35,2,551,11,6915,0,3,0,5,0.6941431670282,7.96818510484454,0,15.9074475777296,8.71143375680581,0,37,5.40540540540541,94.5945945945946
"3888","Lawrence",2020-07-29,169,2079,141,9,2248,19,16669,7,6,0,23,1.01385805987162,13.4861119443278,4.19941208230848,11.3984042234087,7.51779359430605,30.4347826086957,150,6,94
"3889","Lee",2020-07-29,878,2666,855,6,3544,17,9398,2,3,0,14,9.34241327942115,37.7101510959779,2.12811236433284,18.0889550968291,24.7742663656885,14.2857142857143,861,0.696864111498258,99.3031358885017
"3890","Lincoln",2020-07-29,1155,2424,1075,11,3579,69,13695,0,28,0,15,8.43373493975904,26.1336254107338,0,50.3833515881709,32.2715842414082,0,1086,1.01289134438306,98.9871086556169
"3891","Little River",2020-07-29,138,1148,68,1,1286,69,12417,32,3,0,71,1.11137956028026,10.3567689458001,25.7711202383829,55.568978014013,10.7309486780715,45.0704225352113,69,1.44927536231884,98.5507246376812
"3892","Logan",2020-07-29,130,3081,111,0,3211,19,21757,1,6,0,29,0.597508847727168,14.7584685388611,0.45962219055936,8.73282162062784,4.04858299595142,3.44827586206897,111,0,100
"3893","Lonoke",2020-07-29,383,7059,286,2,7442,95,72206,15,14,0,90,0.530426834335097,10.3066227183337,2.07738969060743,13.156801373847,5.14646600376243,16.6666666666667,288,0.694444444444444,99.3055555555556
"3894","Madison",2020-07-29,246,2366,233,1,2612,12,16078,0,1,0,10,1.53004104988183,14.7157606667496,0,7.46361487747232,9.41807044410413,0,234,0.427350427350427,99.5726495726496
"3895","Marion",2020-07-29,21,1177,17,0,1198,4,16438,3,0,0,12,0.12775276797664,7.16023847183356,1.82503954252342,2.43338605669789,1.75292153589316,25,17,0,100
"3896","Miller",2020-07-29,438,3602,359,4,4040,75,43759,10,11,0,42,1.00093695011312,8.23144953038232,2.28524417834046,17.1393313375534,10.8415841584158,23.8095238095238,363,1.10192837465565,98.8980716253444
"3897","Missing County",2020-07-29,1545,61368,1002,0,62913,543,NA,31,18,0,279,NA,NA,NA,NA,2.45577225692623,11.1111111111111,1002,0,100
"3898","Mississippi",2020-07-29,625,5790,446,8,6415,171,42831,22,9,0,71,1.45922345964372,13.5182461301394,5.13646657794588,39.9243538558521,9.74279033515199,30.9859154929577,454,1.76211453744493,98.2378854625551
"3899","Monroe",2020-07-29,48,1137,31,0,1185,17,7249,0,0,0,5,0.662160297972134,15.6849220582149,0,23.4515105531797,4.05063291139241,0,31,0,100
"3900","Montgomery",2020-07-29,24,814,19,0,838,5,8993,1,1,0,6,0.266874235516513,9.05148448793506,1.1119759813188,5.55987990659402,2.86396181384248,16.6666666666667,19,0,100
"3901","Nevada",2020-07-29,128,1479,113,8,1607,7,8440,1,2,0,8,1.51658767772512,17.5236966824645,1.18483412322275,8.29383886255924,7.96515245799627,12.5,121,6.61157024793388,93.3884297520661
"3902","Newton",2020-07-29,90,754,18,0,844,72,7848,1,1,0,17,1.14678899082569,9.60754332313965,1.27420998980632,91.743119266055,10.6635071090047,5.88235294117647,18,0,100
"3903","Ouachita",2020-07-29,72,2597,50,1,2669,21,24106,1,2,0,18,0.298680826350286,11.0719322990127,0.414834481042064,8.71152410188335,2.69763956538029,5.55555555555556,51,1.96078431372549,98.0392156862745
"3904","Perry",2020-07-29,46,1306,42,0,1352,4,10322,1,1,0,14,0.445650067816315,12.6525867080023,0.968804495252858,3.87521798101143,3.40236686390533,7.14285714285714,42,0,100
"3905","Phillips",2020-07-29,260,3378,213,6,3638,41,19034,4,4,0,61,1.36597667332142,19.1131659136282,2.10150257434065,21.5404013869917,7.14678394722375,6.55737704918033,219,2.73972602739726,97.2602739726027
"3906","Pike",2020-07-29,65,2517,47,1,2582,17,10808,5,5,0,30,0.60140636565507,23.8897113249445,4.62620281273131,15.7290895632865,2.51742835011619,16.6666666666667,48,2.08333333333333,97.9166666666667
"3907","Poinsett",2020-07-29,133,2352,96,3,2485,34,24054,3,3,0,26,0.552922590837283,10.3309220919598,1.24719381391868,14.1348632244117,5.35211267605634,11.5384615384615,99,3.03030303030303,96.969696969697
"3908","Polk",2020-07-29,124,2017,106,0,2141,18,20163,1,-1,0,21,0.614987849030402,10.0034717055994,0.495957942766453,8.92724296979616,5.79168612797758,4.76190476190476,106,0,100
"3909","Pope",2020-07-29,1119,9158,873,8,10277,238,63644,9,13,2,100,1.75821758531833,14.3894161272076,1.41411602036327,37.3955125384954,10.8883915539554,9,881,0.908059023836549,99.0919409761635
"3910","Prairie",2020-07-29,57,893,49,0,950,8,8244,1,0,0,7,0.691411935953421,10.8321203299369,1.21300339640951,9.70402717127608,6,14.2857142857143,49,0,100
"3911","Pulaski",2020-07-29,4575,57087,3787,75,61662,713,393463,83,111,1,901,1.16275227912154,14.5088610619042,2.10947408015493,18.1211448090418,7.41948039311083,9.21198668146504,3862,1.94199896426722,98.0580010357328
"3912","Randolph",2020-07-29,152,2533,112,2,2685,38,17603,7,2,0,33,0.863489177981026,15.2530818610464,3.97659489859683,21.5872294495257,5.6610800744879,21.2121212121212,114,1.75438596491228,98.2456140350877
"3913","Saline",2020-07-29,809,13809,640,4,14618,165,118009,11,24,0,193,0.685540933318645,12.3871908074808,0.93213229499445,13.9819844249167,5.53427281433849,5.69948186528497,644,0.62111801242236,99.3788819875776
"3914","Scott",2020-07-29,34,861,26,0,895,8,10442,1,5,0,12,0.325608121049607,8.57115495115878,0.957670944263551,7.66136755410841,3.79888268156425,8.33333333333333,26,0,100
"3915","Searcy",2020-07-29,25,1023,20,0,1048,5,7923,2,0,0,14,0.315537044048971,13.2273128865329,2.52429635239177,6.31074088097943,2.38549618320611,14.2857142857143,20,0,100
"3916","Sebastian",2020-07-29,1543,18000,1166,13,19543,364,127461,44,44,0,291,1.21056636932081,15.3325330885526,3.45203630914554,28.5577549211131,7.89541012127104,15.1202749140893,1179,1.10262934690416,98.8973706530958
"3917","Sevier",2020-07-29,918,4307,853,10,5225,55,17193,5,4,0,38,5.33938230675275,25.0508928052114,2.90816029779561,31.9897632757518,17.5693779904306,13.1578947368421,863,1.15874855156431,98.8412514484357
"3918","Sharp",2020-07-29,94,1474,72,5,1568,17,17043,5,1,0,26,0.551546089303526,9.20025817050989,2.93375579416769,9.97476970017016,5.99489795918367,19.2307692307692,77,6.49350649350649,93.5064935064935
"3919","St. Francis",2020-07-29,1086,5888,957,3,6974,126,26294,3,4,0,99,4.13021982201263,26.5231611774549,1.14094470221343,47.9196774929642,15.5721250358474,3.03030303030303,960,0.3125,99.6875
"3920","Stone",2020-07-29,45,1523,36,1,1568,8,12446,1,2,0,10,0.361561947613691,12.5984251968504,0.803470994697091,6.42776795757673,2.86989795918367,10,37,2.7027027027027,97.2972972972973
"3921","Union",2020-07-29,379,3857,320,16,4236,43,39732,3,6,1,11,0.95389107017014,10.6614315916642,0.755058894593778,10.8225108225108,8.94711992445703,27.2727272727273,336,4.76190476190476,95.2380952380952
"3922","Van Buren",2020-07-29,49,1439,39,2,1488,8,16684,3,1,0,8,0.293694557660034,8.91872452649245,1.79812994485735,4.79501318628626,3.29301075268817,37.5,41,4.8780487804878,95.1219512195122
"3923","Washington",2020-07-29,5812,21549,5269,43,27361,500,228529,29,68,1,230,2.54322208559964,11.9726599249986,1.26898555544373,21.879061300754,21.2419136727459,12.6086956521739,5312,0.809487951807229,99.1905120481928
"3924","White",2020-07-29,241,5622,180,2,5863,59,78804,11,3,0,115,0.305822039490381,7.43997766610832,1.39586823003908,7.48692959748236,4.11052362271874,9.56521739130435,182,1.0989010989011,98.9010989010989
"3925","Woodruff",2020-07-29,17,958,17,0,975,0,6660,0,1,0,0,0.255255255255255,14.6396396396396,0,0,1.74358974358974,0,17,0,100
"3926","Yell",2020-07-29,982,3571,905,14,4553,63,21757,7,7,0,24,4.51348991129292,20.9265983361677,3.21735533391552,28.9561980052397,21.5681967933231,29.1666666666667,919,1.5233949945593,98.4766050054407
"3927","Arkansas",2020-07-28,172,2287,112,1,2459,59,18124,4,8,0,15,0.949017876848378,13.5676451114544,2.20701831825204,32.5535201942176,6.99471329808865,26.6666666666667,113,0.884955752212389,99.1150442477876
"3928","Arkansas (All counties)",2020-07-28,40181,449725,33188,428,489906,6565,3017804,734,823,20,5422,1.33146486650558,16.2338574672179,2.43223217942583,21.7542292342379,8.20177748384384,13.5374400590188,33616,1.27320323655402,98.726796763446
"3929","Ashley",2020-07-28,187,2275,130,4,2462,53,20537,0,4,0,12,0.910551687198714,11.9881190047232,0,25.8070799045625,7.59545085296507,0,134,2.98507462686567,97.0149253731343
"3930","Baxter",2020-07-28,56,3069,43,0,3125,13,41219,0,0,0,11,0.135859676362842,7.58145515417647,0,3.15388534413741,1.792,0,43,0,100
"3931","Benton",2020-07-28,4321,49168,3874,35,53489,412,258980,58,64,0,486,1.66846860761449,20.6537184338559,2.23955517800602,15.9085643679049,8.07829647217185,11.9341563786008,3909,0.895369659759529,99.1046303402405
"3932","Boone",2020-07-28,126,3500,78,1,3626,47,37288,8,6,0,24,0.33791031967389,9.72430808839305,2.14546234713581,12.6045912894229,3.47490347490348,33.3333333333333,79,1.26582278481013,98.7341772151899
"3933","Bradley",2020-07-28,122,1632,94,3,1754,25,10948,2,7,1,8,1.11435878699306,16.0211910851297,1.82681768359518,22.8352210449397,6.95553021664766,25,97,3.09278350515464,96.9072164948454
"3934","Calhoun",2020-07-28,10,469,6,0,479,4,5202,1,1,0,1,0.192233756247597,9.2079969242599,1.92233756247597,7.68935024990388,2.08768267223382,100,6,0,0
"3935","Carroll",2020-07-28,328,3739,259,6,4067,63,27887,3,1,0,51,1.17617527880374,14.5838562771184,1.07577007207659,22.5911715136085,8.06491271207278,5.88235294117647,265,2.26415094339623,97.7358490566038
"3936","Chicot",2020-07-28,331,1944,242,4,2275,85,10826,6,3,0,16,3.05745427674118,21.0142250138555,5.54221319046739,78.5146868649547,14.5494505494505,37.5,246,1.6260162601626,98.3739837398374
"3937","Clark",2020-07-28,145,2454,105,0,2599,40,22385,7,4,0,18,0.647755193209739,11.6104534286352,3.12709403618495,17.8691087781997,5.57906887264332,38.8888888888889,105,0,100
"3938","Clay",2020-07-28,103,2104,88,4,2207,11,15061,0,2,0,22,0.683885532169179,14.6537414514308,0,7.30363189695239,4.66696873584051,0,92,4.34782608695652,95.6521739130435
"3939","Cleburne",2020-07-28,175,2950,152,5,3125,18,25230,0,3,0,12,0.693618707887436,12.3860483551328,0,7.13436385255648,5.6,0,157,3.18471337579618,96.8152866242038
"3940","Cleveland",2020-07-28,62,1032,43,1,1094,18,8226,1,2,0,14,0.75370775589594,13.2992949185509,1.2156576707999,21.8818380743982,5.6672760511883,7.14285714285714,44,2.27272727272727,97.7272727272727
"3941","Columbia",2020-07-28,169,2217,130,6,2386,33,23892,3,1,1,6,0.707349740498912,9.98660639544618,1.25565042692115,13.8121546961326,7.08298407376362,50,136,4.41176470588235,95.5882352941177
"3942","Conway",2020-07-28,124,2609,108,3,2733,13,20906,2,3,0,27,0.593131158519085,13.0728020663924,0.956663158901751,6.21831053286138,4.53713867544823,7.40740740740741,111,2.7027027027027,97.2972972972973
"3943","Craighead",2020-07-28,1006,15195,785,11,16201,210,105701,37,28,2,239,0.951741232344065,15.3271965260499,3.50043992015213,19.8673617089715,6.20949324115795,15.4811715481172,796,1.38190954773869,98.6180904522613
"3944","Crawford",2020-07-28,473,7153,344,3,7626,126,62472,9,14,0,124,0.757139198360866,12.2070687668075,1.4406454091433,20.1690357280061,6.20246525045896,7.25806451612903,347,0.864553314121038,99.135446685879
"3945","Crittenden",2020-07-28,1113,7523,981,17,8636,115,49013,13,14,1,110,2.27082610735927,17.6198151510824,2.65235753779609,23.4631628343501,12.8879110699398,11.8181818181818,998,1.70340681362725,98.2965931863727
"3946","Cross",2020-07-28,155,1964,118,1,2119,36,16998,4,8,0,43,0.911871984939405,12.4661724908813,2.35321802565008,21.1789622308507,7.3147711184521,9.30232558139535,119,0.840336134453782,99.1596638655462
