"","Date","County_Name","County_Vax_Total","Dose_1","Dose_2","Unk_Dose","Partial_Vax","Fully_Vax","White_Total","White_Full_Pct","Black_Total","Black_Full_Pct","Native_American_Total","Asian_Total","Asian_Full_Pct","Pacific_Islander_Total","Unk_Race_Total","Other_Race_Total","Hispanic_Total","Hispanic_Partial_Vax","Hispanic_Full_Vax","Population","County_Pct_Dose_1","County_Pct_Dose_2","White_Partial_Pct","Black_Partial_Pct","Asian_Partial_Pct","Non_Hispanic_Partial_Pct","Non_Hispanic_Full_Pct","Full_Pct","V1"
"2:2036","2021-09-18","Sevier",11596,6546,5037,0,1028,5518,7384,28.2,460,37,69,54,6.4,63,1542,2024,2958,8,31.5,13767,47.5,36.6,5.1,5.7,1.4,5,27.3,"40.1%","2:1959"
"2:2037","2021-09-18","Garland",85309,46610,37688,9,8036,38574,70321,41.4,4969,29.8,233,775,13.2,66,3197,5748,3970,14,38.8,86444,53.9,43.6,7.9,6.8,2.5,8,42.8,"44.6%","2:1960"
"2:2038","2021-09-18","Saline",102721,56070,45903,29,7703,48367,80449,40.8,9000,50,231,1279,14.4,118,6092,5552,4585,12,46.1,104254,53.8,44,5.8,8.5,3.6,5,42.1,"46.4%","2:1961"
"2:2039","2021-09-18","Franklin",15313,8469,6707,0,1169,7300,13883,45.6,81,16.8,44,155,8.9,7,866,277,287,5,30.1,15200,55.7,44.1,6.9,8.7,1.3,8,35.9,"48.0%","2:1962"
"2:2040","2021-09-18","Scott",7623,4536,3067,0,865,3671,6395,38.1,36,17.2,36,139,9.5,3,613,401,415,12,30.3,8746,51.9,35.1,7.5,7.5,1.4,6,26.9,"42.0%","2:1963"
"2:2041","2021-09-18","Logan",17368,9598,7720,1,1304,8294,15419,42.1,208,28,74,264,16.3,7,1026,370,473,4,45.7,18547,51.7,41.6,6.2,6.8,1.8,5,28.8,"44.7%","2:1964"
"2:2042","2021-09-18","Yell",17060,9729,7267,3,1378,8351,13517,38.6,236,27.6,63,197,14.7,4,1321,1722,2587,8,38.8,18012,54,40.3,5.1,3.4,2.8,13,32.8,"46.4%","2:1965"
"2:2043","2021-09-18","Montgomery",5287,3128,2135,1,366,2762,4611,31.8,11,6.5,7,26,3.3,0,412,220,92,4,12.7,7929,39.5,26.9,3.7,0,0.8,4,10,"34.8%","2:1966"
"2:2044","2021-09-18","Pike",6897,3877,2996,4,738,3139,5778,30.7,214,27.5,7,28,4.1,4,500,366,407,12,32.8,9246,41.9,32.4,6.1,5.6,0,9,17.1,"33.9%","2:1967"
"2:2045","2021-09-18","Hempstead",12475,7392,5018,8,1808,5584,6480,24.2,3689,30.2,64,80,22.3,10,999,1153,1319,13,28.4,17816,41.5,28.2,6.6,9.8,7.7,8,31.9,"31.3%","2:1968"
"2:2046","2021-09-18","Drew",16036,8832,7097,3,1340,7492,10172,43.4,4213,45.2,29,109,16.9,22,700,791,561,10,50.7,15607,56.6,45.5,6.8,8.1,3.9,12,53.1,"48.0%","2:1969"
"2:2047","2021-09-18","Bradley",10355,6045,4266,5,879,5166,6191,48.2,2748,55.2,26,43,8.8,7,340,1000,1120,13,42.4,9068,66.7,47,6.7,9.2,0.7,20,35.2,"57.0%","2:1970"
"2:2048","2021-09-18","Calhoun",3311,1788,1504,0,233,1555,2314,31.1,670,31.6,0,6,0,0,267,54,33,4,7.9,4546,39.3,33.1,4.3,4.9,0,0,23.1,"34.2%","2:1971"
"2:2049","2021-09-18","Ouachita",21977,12010,9891,1,1547,10463,11628,47.6,8573,50.4,23,111,9.8,14,1087,541,365,9,39.7,20023,60,49.4,6,7.7,3.9,11,53.3,"52.3%","2:1972"
"2:2050","2021-09-18","Nevada",5664,3464,2181,1,935,2529,3501,32.9,1575,31.5,10,50,15.2,1,383,144,167,9,28.7,7050,49.1,30.9,10.9,12.2,6.1,24,59.5,"35.9%","2:1973"
"2:2051","2021-09-18","Clark",20054,10886,8994,1,1567,9319,14047,45.5,4436,43.4,40,155,14.8,8,710,658,784,8,45.1,19472,55.9,46.2,6.7,7.2,3.3,3,51.3,"47.9%","2:1974"
"2:2052","2021-09-18","Dallas",7212,3899,3271,1,503,3396,3723,50.6,3064,57.6,5,26,7.3,0,279,115,135,5,30.7,6069,64.2,53.9,5.6,9.4,0,0,72.2,"56.0%","2:1975"
"2:2053","2021-09-18","Cleveland",7615,4182,3359,7,627,3555,6227,48.1,1015,59.1,9,12,11.1,4,228,120,88,3,29.3,6927,60.4,48.5,8,9.8,0,10,35,"51.3%","2:1976"
"2:2054","2021-09-18","Lincoln",7871,4480,3336,4,747,3733,5605,34.1,1729,21.5,6,25,5.4,4,195,307,317,8,32.7,11689,38.3,28.5,5.6,5.4,0,11,28.9,"31.9%","2:1977"
"2:2055","2021-09-18","Arkansas",17322,9733,7493,16,1523,8210,12233,53.5,3423,43.9,10,97,9.4,1,866,692,600,10,71.9,14786,65.8,50.7,8.4,9.2,0,4,37.9,"55.5%","2:1978"
"2:2056","2021-09-18","Grant",14526,8070,6358,7,1258,6812,13513,42.1,320,32.6,17,49,6,7,349,271,300,7,33.8,15720,51.3,40.4,7.5,7,8.3,6,29.1,"43.3%","2:1979"
"2:2057","2021-09-18","Monroe",6596,3756,2805,1,735,3021,3764,52.1,2337,46.1,6,8,13.5,4,291,186,214,24,78.4,5758,65.2,48.7,9.4,12.8,0,8,7.7,"52.5%","2:1980"
"2:2058","2021-09-18","Lee",5113,2949,2155,1,541,2408,2058,27.9,2526,28.4,2,18,2.2,10,389,110,109,10,29.6,7777,37.9,27.7,4.9,6.6,2.2,17,21.3,"31.0%","2:1981"
"2:2059","2021-09-18","Hot Spring",26185,14146,11883,6,1849,12297,21595,39.7,2826,38.9,55,92,13.7,9,766,842,758,8,37.4,29427,48.1,40.4,5.7,5.6,0,2,30.1,"41.8%","2:1982"
"2:2060","2021-09-18","St. Francis",16799,9715,7039,2,1691,8024,7797,37.2,7700,33.5,17,90,3.7,12,860,323,395,4,14.1,21496,45.2,32.7,6.3,7.2,2.1,4,31.6,"37.3%","2:1983"
"2:2061","2021-09-18","Crittenden",30564,18454,12019,6,3987,14467,12120,32,14715,32.9,69,268,22.1,41,2348,1003,709,12,33.8,39319,46.9,30.6,7.6,10.1,7.6,9,46.2,"36.8%","2:1984"
"2:2062","2021-09-18","Cross",14929,8389,6488,4,1422,6967,10245,46.3,3439,50.3,18,126,14.1,9,859,233,293,35,40.2,13912,60.3,46.6,7.9,9.4,3.1,8,55.1,"50.1%","2:1985"
"2:2063","2021-09-18","Woodruff",6256,3394,2834,3,444,2950,4375,52.8,1370,43.7,5,12,7.1,21,370,103,119,2,80,5426,62.6,52.2,6.8,8,3.6,10,120,"54.4%","2:1986"
"2:2064","2021-09-18","White",61903,33427,28235,5,4364,29063,52824,39.8,2385,34.6,119,452,11.2,37,2835,3251,2137,9,35.8,67007,49.9,42.1,5.7,5.3,0,8,32.3,"43.4%","2:1987"
"2:2065","2021-09-18","Faulkner",111796,60610,50572,9,7879,52731,87055,45,11631,41.5,251,1341,14,115,6119,5284,3601,11,40.9,107247,56.5,47.2,6.2,7.5,2.8,6,39.9,"49.2%","2:1988"
"2:2066","2021-09-18","Conway",19436,10618,8723,1,1197,9421,15239,48,2288,52.2,55,93,18.2,9,1298,454,730,11,53.7,17726,59.9,49.2,5.8,7,1.4,3,56,"53.1%","2:1989"
"2:2067","2021-09-18","Newton",4596,2568,1985,1,499,2069,3895,26.7,4,0,11,11,4.4,5,591,79,156,14,57.9,6827,37.6,29.1,5.6,6.6,3.3,10,22.6,"30.3%","2:1990"
"2:2068","2021-09-18","Pope",52466,29686,22494,10,3698,25988,42459,41.1,1333,33.9,201,514,14.9,34,4087,3838,3942,9,42.8,54387,54.6,41.4,5.2,7,1.7,5,35.4,"47.8%","2:1991"
"2:2069","2021-09-18","Johnson",19985,11598,8335,2,1984,9614,15853,36.7,420,35.1,66,468,10.6,45,1802,1331,2498,12,42.1,22287,52,37.4,6.4,12.6,1.3,10,50.9,"43.1%","2:1992"
"2:2070","2021-09-18","Van Buren",12449,6664,5720,0,726,5938,11502,38.6,77,29.6,31,30,10.1,2,622,185,271,6,29.5,14547,45.8,39.3,4.6,3.2,0.7,0,25,"40.8%","2:1993"
"2:2071","2021-09-18","Cleburne",19401,10664,8649,3,1397,9267,16962,37.8,60,18.8,33,94,9,7,1940,305,308,4,31.6,21965,48.5,39.4,5.3,5.6,0.6,4,35,"42.2%","2:1994"
"2:2072","2021-09-18","Poinsett",18210,10305,7780,6,2161,8144,15801,39.4,1213,32.9,17,56,6.7,3,791,329,411,9,32.6,19810,52,39.3,9.9,11,5.6,5,31.8,"41.1%","2:1995"
"2:2073","2021-09-18","Craighead",88110,49772,37771,38,9957,39815,69941,42.1,8899,27.5,156,1529,12.5,67,4279,3239,3422,16,34,91830,54.2,41.1,9.7,8.7,5.1,15,55.4,"43.4%","2:1996"
"2:2074","2021-09-18","Sharp",11322,6417,4847,0,1350,5067,10387,31.7,27,6.2,23,47,6.7,2,720,116,169,4,22.3,15166,42.3,32,8.3,3.4,0,10,16,"33.4%","2:1997"
"2:2075","2021-09-18","Izard",8780,4863,3877,2,774,4089,8117,32.6,23,3.9,16,20,8.8,3,478,123,78,3,11.7,12084,40.2,32.1,6,0,0,5,15.6,"33.8%","2:1998"
"2:2076","2021-09-18","Fulton",6437,3612,2800,1,583,3029,5704,25.5,26,8,8,8,5.7,0,651,40,65,2,17.6,10804,33.4,25.9,4.4,6.2,0,0,11.6,"28.0%","2:1999"
"2:2077","2021-09-18","Stone",8172,4373,3775,3,450,3923,7419,33.2,28,20,20,8,9.8,4,544,149,108,7,26.7,10998,39.8,34.3,3.5,0,0,2,10.7,"35.7%","2:2000"
"2:2078","2021-09-18","Boone",25677,14105,11186,5,2578,11527,22787,32.9,80,18.6,37,150,4.8,9,1938,676,1518,18,89,31850,44.3,35.1,7.2,5.2,2.2,7,29.8,"36.2%","2:2001"
"2:2079","2021-09-18","Out of State",57156,36259,20688,19,12327,23932,33261,0,5251,0,663,1639,0,183,11634,4525,4232,0,0,0,0,0,0,0,0,0,0,"Inf","2:2002"
"2:2080","2021-09-17","Missing",334429,208025,124713,168,73353,134672,219626,0,45242,0,1247,6797,0,1025,39179,21313,22219,0,0,0,0,0,0,0,0,0,0,"Inf","2:2003"
"2:2081","2021-09-17","Howard",11766,6766,4960,0,1186,5580,7671,43.9,2207,45.7,55,55,16.6,10,905,863,838,10,32.2,10888,62.1,45.6,7.2,11.7,8.3,7,41.4,"51.2%","2:2004"
"2:2082","2021-09-17","Pulaski",355536,194307,157583,98,26405,167902,199111,47.9,96121,36.8,1268,8788,36,336,22067,27845,18860,11,50.5,330989,58.7,47.6,6,6.5,4.7,7,51.7,"50.7%","2:2005"
"2:2083","2021-09-17","Lonoke",60954,33429,27226,11,4554,28875,49789,42.3,3698,43.7,125,603,12,60,4413,2266,2158,7,40.9,61242,54.6,44.5,6.2,7.6,2.7,4,42.6,"47.1%","2:2006"
"2:2084","2021-09-17","Prairie",6065,3515,2513,3,767,2748,4921,36.9,734,40.6,10,13,21.4,2,274,111,120,13,50,6949,50.6,36.2,9.3,13.9,0,17,33.3,"39.5%","2:2007"
"2:2085","2021-09-17","Desha",11104,6291,4739,8,1147,5144,5545,53,4567,46.5,21,71,22.5,7,375,518,644,16,52.6,9520,66.1,49.8,9.9,11.5,10,9,46.8,"54.0%","2:2008"
"2:2086","2021-09-17","Phillips",14586,8223,6328,0,1451,6772,5413,45.3,8159,41.8,10,46,7.6,4,587,367,323,24,53,14714,55.9,43,8.9,9,1.5,0,33.3,"46.0%","2:2009"
"2:2087","2021-09-17","Searcy",5504,2973,2493,1,391,2582,4664,33.1,18,18.8,6,5,2.5,0,659,152,196,34,37.2,6887,43.2,36.2,4.1,2.1,0,4,7.1,"37.5%","2:2010"
"2:2088","2021-09-17","Independence",27302,15346,11746,17,2697,12649,24755,38.1,465,26.1,65,356,10.6,27,643,991,1093,10,28.1,31722,48.4,37,7.6,5.6,5.7,12,46.1,"39.9%","2:2011"
"2:2089","2021-09-17","Jackson",11541,6375,5119,3,1068,5307,9355,36.8,1409,25.1,22,33,9.8,17,423,282,319,12,36,14500,44,35.3,7.1,5.8,0.9,8,20.8,"36.6%","2:2012"
"2:2090","2021-09-17","Mississippi",26900,15340,11472,5,2928,12412,16307,35.2,7530,29.1,46,161,13,20,2099,737,852,9,29,33683,45.5,34.1,7,8.1,3.9,7,48.3,"36.8%","2:2013"
"2:2091","2021-09-17","Greene",34786,19116,15515,6,3006,16110,30970,39,364,23.5,36,139,6.9,49,1822,1406,786,13,33.7,38118,50.1,40.7,6.8,9.8,2,11,29.2,"42.3%","2:2014"
"2:2092","2021-09-17","Clay",11563,6281,5209,1,842,5439,10208,39.1,58,21.8,3,11,2.8,1,987,295,115,4,21.5,12543,50.1,41.5,5.7,4,0,0,17.5,"43.4%","2:2015"
"2:2093","2021-09-17","Randolph",12861,7473,5333,0,1582,5891,11321,35.9,85,19.8,11,60,6.9,104,404,876,218,12,33.9,15146,49.3,35.2,8.9,3.4,0,13,26,"38.9%","2:2016"
"2:2094","2021-09-17","Lawrence",13302,7524,5717,1,1506,6018,12392,41.1,95,22,26,33,11.6,10,558,188,182,10,39.4,14051,53.5,40.7,9.6,4,2.1,0,50,"42.8%","2:2017"
"2:2095","2021-09-17","Baxter",33014,17952,14939,4,2326,15626,28420,37.1,94,19.2,83,192,13.7,14,3412,799,687,4,38.4,37221,48.2,40.1,5,5.9,0,9,44.4,"42.0%","2:2018"
"2:2096","2021-09-17","Marion",9783,5458,4295,0,772,4686,8315,27.7,23,10.3,17,17,4.3,5,1211,195,240,5,37.2,14723,37.1,29.2,4.4,0.9,2.5,0,15.2,"31.8%","2:2019"
"2:2097","2021-09-17","Perry",9587,5228,4305,4,689,4539,8582,47.4,173,43.3,11,19,7.5,2,599,201,179,10,32.8,8917,58.6,48.3,6.9,0,0,0,25,"50.9%","2:2020"
"2:2098","2021-09-17","Jefferson",51145,30306,20181,83,8749,21557,22251,40.3,25048,31.8,172,565,25.4,62,1415,1632,995,13,40.2,57304,52.9,35.2,13.4,14.7,17.7,15,47,"37.6%","2:2021"
"2:2099","2021-09-17","Washington",216931,123661,91866,35,21927,101734,160891,42.3,5661,33.1,1481,4944,19.9,5044,13915,24995,38423,14,56.3,200760,61.6,45.8,8.2,8.7,3.9,13,42.1,"50.7%","2:2022"
"2:2100","2021-09-17","Crawford",48031,26997,20803,4,4266,22731,39909,38,624,27.3,306,848,9.8,20,3785,2539,2796,9,32.2,53333,50.6,39,6.8,6.3,1,6,43,"42.6%","2:2023"
"2:2101","2021-09-17","Little River",6301,3579,2702,0,597,2982,4142,23.9,1303,28.5,25,134,6.6,4,546,147,299,7,42.1,10486,34.1,25.8,4.7,6.8,1.1,12,126.8,"28.4%","2:2024"
"2:2102","2021-09-17","Miller",10597,6262,4309,3,1600,4662,5835,9.7,2525,11.9,17,81,2.2,8,1485,646,509,6,19.5,36531,17.1,11.8,2.9,4.6,1.6,4,15.9,"12.8%","2:2025"
"2:2103","2021-09-17","Lafayette",4041,2247,1785,0,367,1880,2147,27.2,1672,37.3,8,27,11.8,2,143,42,52,1,18.2,5854,38.4,30.5,4.9,6.9,0,3,40,"32.1%","2:2026"
"2:2104","2021-09-17","Columbia",18041,10295,7678,3,2187,8108,9751,35.1,6187,38.6,29,162,9.6,3,1253,656,579,19,49.6,20211,50.9,38,7.9,10.3,5.6,18,34.8,"40.1%","2:2027"
"2:2105","2021-09-17","Union",25243,14367,10752,0,2720,11647,14287,30.9,7469,32.6,50,186,13.8,32,1270,1949,1134,11,44.2,32555,44.1,33,6,7.6,0,8,39.5,"35.8%","2:2028"
"2:2106","2021-09-17","Ashley",16709,9160,7499,4,1309,7851,10935,41.5,4356,49.5,7,36,4.4,9,562,804,1170,13,62.7,16780,54.6,44.7,6,8.5,0,0,38.7,"46.8%","2:2029"
"2:2107","2021-09-17","Chicot",8814,4959,3745,16,816,4143,3444,41.1,4293,43.9,4,45,4.1,0,588,440,571,14,58,8680,57.1,43.1,6.9,9,0,0,31.9,"47.7%","2:2030"
"2:2108","2021-09-17","Benton",246957,137788,107327,27,21918,115870,186012,41.6,3796,35.1,1523,11962,14.8,1037,12566,30061,42359,12,54.4,231247,59.6,46.4,7.4,7,3.8,10,53.3,"50.1%","2:2031"
"2:2109","2021-09-17","Carroll",20918,12175,8510,2,2427,9748,16158,32.6,68,11.9,67,259,9.4,188,2247,1931,2231,11,32.9,24422,49.9,34.8,6.8,4.8,2.5,20,27,"39.9%","2:2032"
"2:2110","2021-09-17","Madison",12170,6893,5225,3,1216,5677,10332,35.9,38,11.8,71,90,11.6,87,888,664,868,14,51.9,14093,48.9,37.1,6.9,2.6,3.7,27,40.5,"40.3%","2:2033"
"2:2111","2021-09-17","Sebastian",97891,55477,42025,14,9468,46009,71914,37.4,5065,29.8,625,4627,9.4,95,6580,8985,10556,10,34,107538,51.6,39.1,6.8,7.1,3,7,38.8,"42.8%","2:2034"
"2:2112","2021-09-17","Polk",11687,6870,4788,0,1370,5500,10117,29.1,58,19.7,59,88,6.1,12,684,669,720,8,33.4,17073,40.2,28,6.9,9.8,3.6,3,27.6,"32.2%","2:2035"
"2:2113","2021-09-17","Sevier",11542,6523,5007,0,1034,5489,7324,28.1,468,38,73,55,6.8,65,1543,2014,2929,8,31.2,13767,47.4,36.4,4.9,5,1.4,7,27.3,"39.9%","2:2036"
"2:2114","2021-09-17","Garland",85291,46634,37648,9,8108,38526,70366,41.4,5001,29.7,229,756,12.6,69,3160,5710,3955,15,38.3,86444,53.9,43.6,8,7.3,3.4,9,41,"44.6%","2:2037"
"2:2115","2021-09-17","Saline",102516,55929,45839,30,7613,48316,80349,40.8,9039,50.1,216,1307,13.8,115,6040,5450,4563,12,45.6,104254,53.6,44,5.7,8.6,2.9,4,43,"46.3%","2:2038"
"2:2116","2021-09-17","Franklin",15279,8435,6715,0,1133,7302,13834,45.6,81,17.3,48,158,8.4,6,861,291,290,6,30.1,15200,55.5,44.2,6.6,7.1,3.8,7,36.9,"48.0%","2:2039"
"2:2117","2021-09-17","Scott",7578,4525,3033,0,900,3625,6356,37.5,40,20.4,36,137,8.5,4,613,392,409,12,29.8,8746,51.7,34.7,8.1,5.4,3.3,9,25.4,"41.4%","2:2040"
"2:2118","2021-09-17","Logan",17315,9595,7667,1,1369,8226,15406,41.8,208,27.4,76,257,15.4,9,1009,350,473,9,43.5,18547,51.7,41.3,6.5,7.7,4.5,5,27.9,"44.4%","2:2041"
"2:2119","2021-09-17","Yell",16987,9711,7214,3,1405,8306,13487,38.5,241,27.4,64,201,14.2,4,1312,1678,2578,8,38.6,18012,53.9,40.1,5.2,5,4.3,10,34.7,"46.1%","2:2042"
"2:2120","2021-09-17","Montgomery",5300,3154,2124,1,393,2761,4619,31.7,14,7.6,8,28,3.3,0,415,216,97,3,14,7929,39.8,26.8,3.9,1.1,2.5,6,10.9,"34.8%","2:2043"
"2:2121","2021-09-17","Pike",6843,3861,2957,4,767,3094,5702,30.1,209,26.6,7,30,2.5,5,504,386,402,12,32.3,9246,41.8,32,6.4,5.9,2.5,5,21.1,"33.5%","2:2044"
"2:2122","2021-09-17","Hempstead",12427,7373,4988,8,1822,5551,6472,24.2,3661,29.9,63,77,21.5,9,991,1154,1319,13,28.2,17816,41.4,28,6.7,9.9,8.5,9,29.6,"31.2%","2:2045"
"2:2123","2021-09-17","Drew",15987,8820,7055,3,1368,7452,10147,43.1,4181,44.7,21,114,14.3,17,687,820,566,11,50.9,15607,56.5,45.2,7,8.4,0,10,54,"47.7%","2:2046"
"2:2124","2021-09-17","Bradley",10305,6061,4203,5,959,5102,6150,47.4,2737,54.4,23,47,8.8,10,340,998,1106,14,41.5,9068,66.8,46.3,7.5,10.5,0,18,42.6,"56.3%","2:2047"
"2:2125","2021-09-17","Calhoun",3276,1776,1481,0,244,1532,2290,30.9,662,30.8,0,6,0,0,266,52,32,3,7.9,4546,39.1,32.6,4.1,5.7,0,0,23.1,"33.7%","2:2048"
"2:2126","2021-09-17","Ouachita",21909,11983,9852,1,1572,10411,11570,47.4,8567,50.2,26,112,11.8,15,1085,534,364,10,38.9,20023,59.8,49.2,5.9,8,2,11,54.2,"52.0%","2:2049"
"2:2127","2021-09-17","Nevada",5644,3458,2168,1,937,2521,3469,32.7,1585,31.6,10,53,12.1,1,386,140,156,9,26.4,7050,49,30.8,10.7,12.4,12.1,27,62.2,"35.8%","2:2050"
"2:2128","2021-09-17","Clark",20025,10882,8968,1,1585,9297,14025,45.3,4446,43.6,41,157,13.9,10,699,647,787,9,44.7,19472,55.9,46.1,7,7.1,5.7,2,53.2,"47.7%","2:2051"
"2:2129","2021-09-17","Dallas",7240,3907,3290,1,491,3416,3757,50.8,3061,58.1,6,24,4.9,0,285,107,136,2,32.7,6069,64.4,54.2,6.2,8.1,4.9,11,61.1,"56.3%","2:2052"
"2:2130","2021-09-17","Cleveland",7601,4174,3354,7,626,3548,6223,48.2,1006,58.7,9,10,11.1,3,228,122,94,5,30.7,6927,60.3,48.4,7.9,9.4,0,5,30,"51.2%","2:2053"
"2:2131","2021-09-17","Lincoln",7832,4463,3315,4,761,3702,5562,33.8,1745,21.6,6,26,3.6,4,197,292,317,7,32.9,11689,38.2,28.4,5.6,5.7,3.6,13,28.9,"31.7%","2:2054"
"2:2132","2021-09-17","Arkansas",17258,9723,7443,16,1553,8170,12180,53.1,3415,43.7,12,103,13.2,1,869,678,586,10,70.4,14786,65.8,50.3,8.7,9.5,0,0,41.7,"55.3%","2:2055"
"2:2133","2021-09-17","Grant",14447,8020,6334,8,1247,6773,13416,41.8,326,32.6,14,55,8.3,9,344,283,302,8,33.6,15720,51,40.3,7.4,7.4,0,9,32.6,"43.1%","2:2056"
"2:2134","2021-09-17","Monroe",6551,3729,2787,1,727,3002,3720,51.7,2362,46.4,7,9,10.8,3,282,168,211,26,76.1,5758,64.8,48.4,8.9,13.3,0,6,9.6,"52.1%","2:2057"
"2:2135","2021-09-17","Lee",5089,2938,2143,1,550,2388,2057,27.7,2497,27.9,3,18,2.2,10,389,115,108,11,29.1,7777,37.8,27.6,5.2,6.9,4.3,13,23.4,"30.7%","2:2058"
"2:2136","2021-09-17","Hot Spring",26051,14088,11810,6,1863,12225,21484,39.5,2823,38.4,62,95,14.6,11,749,827,751,8,36.9,29427,47.9,40.1,5.7,6.3,0,6,29.4,"41.5%","2:2059"
"2:2137","2021-09-17","St. Francis",16736,9690,7001,2,1713,7977,7776,37.2,7679,33.2,15,88,3.7,10,851,317,387,4,13.6,21496,45.1,32.6,6.1,7.6,1.1,4,30.4,"37.1%","2:2060"
"2:2138","2021-09-17","Crittenden",30414,18403,11923,6,4029,14374,12093,31.8,14636,32.8,66,268,23.4,40,2320,991,702,13,33,39319,46.8,30.3,7.8,10.1,2.8,8,46.5,"36.6%","2:2061"
"2:2139","2021-09-17","Cross",14902,8385,6466,5,1447,6938,10248,46.3,3424,49.6,16,120,15.6,7,857,230,291,35,39.8,13912,60.3,46.5,7.8,10.2,0,7,52.5,"49.9%","2:2062"
"2:2140","2021-09-17","Woodruff",6218,3383,2811,3,455,2928,4355,52.3,1336,43,5,14,10.7,25,375,108,123,11,77.8,5426,62.3,51.8,7.5,7.2,0,20,130,"54.0%","2:2063"
"2:2141","2021-09-17","White",61835,33411,28174,5,4402,29009,52718,39.7,2403,34.4,127,451,11.6,45,2855,3236,2139,9,36,67007,49.9,42,5.7,6.2,1.3,7,33.3,"43.3%","2:2064"
"2:2142","2021-09-17","Faulkner",111700,60638,50455,10,8025,52613,87070,45,11584,41.4,244,1360,12.6,116,6132,5194,3571,11,40.3,107247,56.5,47,6.3,7.4,4.5,7,39.8,"49.1%","2:2065"
"2:2143","2021-09-17","Conway",19414,10623,8699,1,1218,9405,15261,48.2,2279,51.3,57,95,18.9,10,1293,419,741,11,54.7,17726,59.9,49.1,5.5,8.4,0.7,8,56,"53.1%","2:2066"
"2:2144","2021-09-17","Newton",4592,2566,1980,1,504,2062,3892,26.6,4,0,12,12,4.4,5,590,77,148,16,53.7,6827,37.6,29,5.6,6.6,5.5,13,22.6,"30.2%","2:2067"
"2:2145","2021-09-17","Pope",52345,29650,22418,9,3743,25907,42356,40.9,1323,34.3,210,520,15.6,40,4083,3813,3929,9,42.4,54387,54.5,41.2,5.3,5.6,1.4,6,35.9,"47.6%","2:2068"
"2:2146","2021-09-17","Johnson",19837,11564,8220,2,2067,9497,15739,36.3,404,33.3,62,470,10.6,44,1788,1330,2490,11,42.1,22287,51.9,36.9,6.7,13,0,11,50.8,"42.6%","2:2069"
"2:2147","2021-09-17","Van Buren",12431,6661,5707,0,731,5930,11470,38.6,80,32.8,29,30,8.1,6,623,193,272,6,29.5,14547,45.8,39.2,4.4,0,3.4,6,23.5,"40.8%","2:2070"
"2:2148","2021-09-17","Cleburne",19363,10646,8633,3,1407,9239,16928,37.6,61,22.2,35,94,8.5,7,1928,310,304,6,30,21965,48.5,39.3,5.4,0,3.4,3,35.7,"42.1%","2:2071"
"2:2149","2021-09-17","Poinsett",18091,10276,7689,6,2234,8042,15699,38.9,1191,32,18,57,8.9,3,780,343,407,8,32.6,19810,51.9,38.8,10.4,11.3,2.2,6,31.8,"40.6%","2:2072"
"2:2150","2021-09-17","Craighead",87729,49670,37509,35,10110,39560,69642,41.8,8820,27.4,155,1531,11.7,63,4242,3276,3414,16,33.8,91830,54.1,40.8,9.9,8.4,5.8,16,55,"43.1%","2:2073"
"2:2151","2021-09-17","Sharp",11285,6400,4830,0,1352,5048,10362,31.5,25,6.7,24,49,7.3,2,724,99,168,4,22,15166,42.2,31.8,8.4,1.1,0,6,19.3,"33.3%","2:2074"
"2:2152","2021-09-17","Izard",8742,4868,3834,2,820,4048,8087,32.3,27,3.9,19,19,9.8,4,467,119,76,3,11.7,12084,40.3,31.7,6.4,1,0,2,17.2,"33.5%","2:2075"
"2:2153","2021-09-17","Fulton",6410,3602,2783,1,591,3011,5691,25.4,21,6.2,7,6,4.5,0,643,42,62,1,17,10804,33.3,25.8,4.5,5.3,0,0,9.3,"27.9%","2:2076"
"2:2154","2021-09-17","Stone",8136,4370,3743,1,480,3890,7372,32.9,34,25.7,21,12,9.8,1,549,147,110,6,27.8,10998,39.7,34,3.7,0,0,4,10.7,"35.4%","2:2077"
"2:2155","2021-09-17","Boone",25568,14079,11109,6,2630,11449,22703,32.8,80,18.6,39,152,6.4,10,1917,667,1492,18,87,31850,44.2,34.9,7.2,5.2,0,9,29.3,"35.9%","2:2078"
"2:2156","2021-09-17","Out of State",56889,36106,20570,24,12302,23804,33059,0,5247,0,679,1629,0,186,11586,4503,4203,0,0,0,0,0,0,0,0,0,0,"Inf","2:2079"
"2:2157","2021-09-17","Missing",334429,208025,124713,168,73353,134672,219626,0,45242,0,1247,6797,0,1025,39179,21313,22219,0,0,0,0,0,0,0,0,0,0,"Inf","2:2080"
"2:2158","2021-09-17","Howard",11766,6766,4960,0,1186,5580,7671,43.9,2207,45.7,55,55,16.6,10,905,863,838,10,32.2,10888,62.1,45.6,7.2,11.7,8.3,7,41.4,"51.2%","2:2081"
"2:2159","2021-09-17","Pulaski",355536,194307,157583,98,26405,167902,199111,47.9,96121,36.8,1268,8788,36,336,22067,27845,18860,11,50.5,330989,58.7,47.6,6,6.5,4.7,7,51.7,"50.7%","2:2082"
"2:2160","2021-09-17","Lonoke",60954,33429,27226,11,4554,28875,49789,42.3,3698,43.7,125,603,12,60,4413,2266,2158,7,40.9,61242,54.6,44.5,6.2,7.6,2.7,4,42.6,"47.1%","2:2083"
